id,SalePrice
2734,138294.79085385293
2735,133285.69640370228
2736,133316.8272396063
2737,119184.7514924771
2738,139356.37780472875
2739,156935.62737810583
2740,135084.09501446065
2741,146293.28612832024
2742,155194.71826457782
2743,160585.4883314018
2744,164111.51233887454
2745,140450.0288912831
2746,136820.2827321384
2747,152953.7207794261
2748,130106.00590646286
2749,128078.75428561593
2750,124583.71008422408
2751,134573.47397376006
2752,209314.57454265375
2753,145884.8144862264
2754,197358.5265834398
2755,139093.4141794163
2756,96208.49349503148
2757,73794.06489290282
2758,89683.27103380112
2759,165933.95905422742
2760,120512.50577535384
2761,140029.96751878175
2762,143691.48503663292
2763,187008.47540323046
2764,150174.17021029492
2765,291181.65424937714
2766,130972.58612917877
2767,87583.77294780218
2768,130184.45690742329
2769,131944.97061682132
2770,140025.39358817
2771,103422.54454226252
2772,109581.07690650223
2773,164644.259115302
2774,142650.07044984816
2775,114972.85689939208
2776,146490.46516935955
2777,146212.10942966538
2778,107837.91136430536
2779,125896.50439065279
2780,98715.48280148566
2781,97864.71051419666
2782,99579.96124282893
2783,96576.44227822217
2784,120234.44125126908
2785,136754.77391741236
2786,66857.11728618054
2787,128940.72857804284
2788,74064.31504446248
2789,164078.1729575878
2790,96290.66448685565
2791,108830.3865828955
2792,54333.219588699685
2793,156899.51059790803
2794,100200.26842469937
2795,120402.95708568288
2796,98676.36392691122
2797,197801.8858188399
2798,107609.53321047791
2799,117006.61488634361
2800,71393.2986339622
2801,113329.83204397929
2802,125503.02122050888
2803,169106.21466128755
2804,127168.23448613864
2805,99203.57966030482
2806,83589.966373168
2807,162435.62570410807
2808,144959.59536693824
2809,129276.38421838892
2810,122380.27832916575
2811,160651.2332538057
2812,171429.58560780808
2813,158530.92927787104
2814,162630.84359344578
2815,95604.61378348658
2816,231516.29130304456
2817,156339.39359669332
2818,130767.76683374225
2819,172259.79107218215
2820,136427.91230336594
2821,104395.70385403903
2822,196327.7318345266
2823,299897.8094708318
2824,162426.85331827996
2825,142952.6248051651
2826,129107.70085115306
2827,137996.4001478215
2828,217347.0410854121
2829,226351.06428120864
2830,222785.5928929566
2831,176535.60487090994
2832,236104.7776114968
2833,309362.28785322123
2834,225014.67803277512
2835,228961.2744043422
2836,191090.06511053455
2837,160194.23553194982
2838,149224.1608433459
2839,168582.7592202813
2840,205253.58324186347
2841,205866.37709625732
2842,233695.0865826051
2843,151009.48859581738
2844,182021.2803997373
2845,130310.15263128857
2846,209198.76975965314
2847,212366.27172155355
2848,218395.71237174954
2849,196996.9555242755
2850,275293.6043938236
2851,212575.15394631663
2852,238307.6924666763
2853,235061.33673110124
2854,135852.54265620824
2855,203359.05813081027
2856,200856.3303297106
2857,191397.1575432667
2858,209498.05560548583
2859,102801.06761904464
2860,119969.24073802524
2861,124804.95873237838
2862,185172.44533344236
2863,128721.37597317841
2864,235224.4140935165
2865,144097.07472449684
2866,141995.25488152538
2867,98388.49727989147
2868,94366.67456359303
2869,91768.0405777437
2870,120206.34431607719
2871,85220.62406376126
2872,49927.460605470136
2873,95917.432359719
2874,138600.55252555906
2875,113849.44459784142
2876,165673.9481214442
2877,147935.55425504717
2878,161383.2143230937
2879,134080.96144715702
2880,105729.64669783419
2881,141634.34869041227
2882,181103.6632127966
2883,193991.83207887024
2884,202402.78121606814
2885,187358.0249842627
2886,231051.01981179655
2887,102866.64908851213
2888,146694.71052199285
2889,60461.38388482286
2890,80302.5609103675
2891,137514.53253079706
2892,43530.78289502192
2893,73271.88382991303
2894,55626.86253795304
2895,338187.5098194395
2896,275493.6598165691
2897,213697.8613203015
2898,153916.6544929358
2899,211738.75337248828
2900,159929.02668763115
2901,215959.35894582633
2902,185549.18165519822
2903,323956.3190407766
2904,339581.7345292232
2905,84522.91635829369
2906,197241.4916182938
2907,115356.84527705025
2908,129627.92373605847
2909,159128.52433324256
2910,77125.46893064244
2911,83543.88913226544
2912,151830.35416169974
2913,83679.10403912468
2914,81032.92903301
2915,89515.17140148637
2916,85812.52588376941
2917,169038.78472640162
2918,118944.27198308498
2919,228365.7959576097
